millis,stamp,datetime,Pressure,Pitch,Roll,DrawWire,Rot.Pos,LinMassPos,tp1,tp2,yaw,rolld,pitchd,yawd,north,east,up
1085080, 2101915089, "2165/165/165 165:165:85", 135, -22.65, -8.23, 304, 392, 544, 1087.79, -0.00, 68.55, -0.12, -0.15, -0.34, 0.00, 0.19, 0.00, 
1.38
1085125, 2101915089, "2165/165/165 165:165:85", 135, -22.77, -8.55, 304, 384, 544, 1087.89, 0.19, 68.50, 0.14, 0.87, 0.08, 400.13, 0.00, ovf, 
1.34
1085150, 2101915089, "2165/165/165 165:165:85", 134, -22.77, -8.55, 304, 373, 544, 1087.89, 0.19, 68.50, 0.14, 0.87, 0.08, 400.13, 0.00, ovf, 
1.38
1085175, 2101915089, "2165/165/165 165:165:85", 132, -22.77, -8.55, 305, 362, 546, 1087.89, 0.19, 68.50, 0.14, 0.87, 0.08, 400.13, 0.00, ovf, 
1.30
1085192, 2101915089, "2165/165/165 165:165:85", 134, -22.77, -8.55, 305, 357, 546, 1087.89, 0.19, 68.50, 0.14, 0.87, 0.08, 400.13, 0.00, ovf, 
1.38
1085208, 2101915089, "2165/165/165 165:165:85", 135, -22.96, -9.07, 304, 351, 544, 1087.99, -0.00, 68.59, 0.19, 0.57, 0.07, 400.30, 149.90, ovf, 
1.38
1085224, 2101915089, "2165/165/165 165:165:85", 135, -22.96, -9.07, 304, 345, 545, 1087.99, -0.00, 68.59, 0.19, 0.57, 0.07, 400.30, 149.90, ovf, 
1.38
1085250, 2101915089, "2165/165/165 165:165:85", 135, -22.96, -9.07, 304, 340, 544, 1087.99, -0.00, 68.59, 0.19, 0.57, 0.07, 400.30, 149.90, ovf, 
1.38
1085265, 2101915089, "2165/165/165 165:165:85", 135, -22.96, -9.07, 304, 336, 544, 1087.99, -0.00, 68.59, 0.19, 0.57, 0.07, 400.30, 149.90, ovf, 
1.38
1085282, 2101915089, "2165/165/165 165:165:85", 135, -22.96, -9.07, 304, 333, 545, 1087.99, -0.00, 68.59, 0.19, 0.57, 0.07, 400.30, 149.90, ovf, 
1.38
1085308, 2101915089, "2165/165/165 165:165:85", 135, -23.10, -9.00, 304, 329, 544, 1088.09, -0.00, 68.48, 0.05, -0.76, -0.38, 401.61, 2048.10, 0.00, 
1.38
1085325, 2101915089, "2165/165/165 165:165:85", 135, -23.10, -9.00, 304, 326, 544, 1088.09, -0.00, 68.48, 0.05, -0.76, -0.38, 401.61, 2048.10, 0.00, 
1.38
1085341, 2101915089, "2165/165/165 165:165:85", 135, -23.10, -9.00, 304, 324, 544, 1088.09, -0.00, 68.48, 0.05, -0.76, -0.38, 401.61, 2048.10, 0.00, 
1.38
1085367, 2101915089, "2165/165/165 165:165:85", 135, -23.10, -9.00, 304, 322, 544, 1088.09, -0.00, 68.48, 0.05, -0.76, -0.38, 401.61, 2048.10, 0.00, 
1.38
1085384, 2101915089, "2165/165/165 165:165:85", 135, -23.10, -9.00, 304, 316, 544, 1088.09, -0.00, 68.48, 0.05, -0.76, -0.38, 401.61, 2048.10, 0.00, 
1.38
1085402, 2101915089, "2165/165/165 165:165:85", 135, -23.17, -8.62, 304, 318, 544, 1088.19, -0.00, 68.31, 0.00, -0.47, -0.07, 400.30, 248.13, 0.00, 
1.34
1085427, 2101915089, "2165/165/165 165:165:85", 135, -23.17, -8.62, 304, 317, 544, 1088.19, -0.00, 68.31, 0.00, -0.47, -0.07, 400.30, 248.13, 0.00, 
1.38
1085444, 2101915089, "2165/165/165 165:165:85", 135, -23.17, -8.62, 304, 315, 544, 1088.19, -0.00, 68.31, 0.00, -0.47, -0.07, 400.30, 248.13, 0.00, 
1.38
1085460, 2101915089, "2165/165/165 165:165:85", 135, -23.17, -8.62, 304, 314, 544, 1088.19, -0.00, 68.31, 0.00, -0.47, -0.07, 400.30, 248.13, 0.00, 
1.38
1085476, 2101915089, "2165/165/165 165:165:85", 135, -23.17, -8.62, 304, 310, 544, 1088.19, -0.00, 68.31, 0.00, -0.47, -0.07, 400.30, 248.13, 0.00, 
1.38
1085503, 2101915089, "2165/165/165 165:165:85", 135, -23.18, -8.57, 304, 311, 544, 1088.29, -0.00, 68.36, -0.10, -0.04, 0.15, 400.30, 248.13, 0.00, 
1.38
1085519, 2101915089, "2165/165/165 165:165:85", 135, -23.18, -8.57, 304, 310, 544, 1088.29, -0.00, 68.36, -0.10, -0.04, 0.15, 400.30, 248.13, 0.00, 
1.38
1085537, 2101915089, "2165/165/165 165:165:85", 135, -23.18, -8.57, 304, 310, 544, 1088.29, -0.00, 68.36, -0.10, -0.04, 0.15, 400.30, 248.13, 0.00, 
1.38
1085562, 2101915089, "2165/165/165 165:165:85", 135, -23.18, -8.57, 304, 310, 544, 1088.29, -0.00, 68.36, -0.10, -0.04, 0.15, 400.30, 248.13, 0.00, 
1.38
1085579, 2101915089, "2165/165/165 165:165:85", 135, -23.18, -8.57, 304, 305, 544, 1088.29, -0.00, 68.36, -0.10, -0.04, 0.15, 400.30, 248.13, 0.00, 
1.38
1085596, 2101915089, "2165/165/165 165:165:85", 135, -23.13, -8.58, 304, 308, 544, 1088.39, -0.00, 68.47, -0.22, -0.14, 0.21, 400.30, 128.00, 0.00, 
1.38
1085649, 2101915089, "2165/165/165 165:165:85", 134, -23.13, -8.58, 304, 310, 544, 1088.39, -0.00, 68.47, -0.22, -0.14, 0.21, 400.30, 128.00, 0.00, 
1.34
1085675, 2101915089, "2165/165/165 165:165:85", 134, -23.13, -8.58, 304, 308, 544, 1088.39, -0.00, 68.47, -0.22, -0.14, 0.21, 400.30, 128.00, 0.00, 
1.34
1085692, 2101915089, "2165/165/165 165:165:85", 134, -23.13, -8.58, 305, 309, 544, 1088.39, -0.00, 68.47, -0.22, -0.14, 0.21, 400.30, 128.00, 0.00, 
1.34
1085709, 2101915089, "2165/165/165 165:165:85", 135, -22.99, -8.33, 304, 309, 544, 1088.49, -0.00, 68.50, -0.41, -0.94, -0.09, 400.30, 0.00, 0.00, 
1.38
1085735, 2101915089, "2165/165/165 165:165:85", 135, -22.99, -8.33, 304, 308, 545, 1088.49, -0.00, 68.50, -0.41, -0.94, -0.09, 400.30, 0.00, 0.00, 
1.38
1085752, 2101915089, "2165/165/165 165:165:85", 135, -22.99, -8.33, 304, 308, 544, 1088.49, -0.00, 68.50, -0.41, -0.94, -0.09, 400.30, 0.00, 0.00, 
1.38
1085768, 2101915089, "2165/165/165 165:165:85", 135, -22.99, -8.33, 304, 306, 545, 1088.49, -0.00, 68.50, -0.41, -0.94, -0.09, 400.30, 0.00, 0.00, 
1.38
1085794, 2101915089, "2165/165/165 165:165:85", 135, -22.99, -8.33, 304, 307, 544, 1088.49, -0.00, 68.50, -0.41, -0.94, -0.09, 400.30, 0.00, 0.00, 
1.38
1085811, 2101915089, "2165/165/165 165:165:85", 135, -22.85, -7.76, 304, 306, 545, 1088.60, -0.00, 68.42, -0.34, -1.08, -0.04, 400.30, 142.38, 0.00, 
1.38
1085828, 2101915089, "2165/165/165 165:165:85", 135, -22.85, -7.76, 304, 306, 544, 1088.60, -0.00, 68.42, -0.34, -1.08, -0.04, 400.30, 142.38, 0.00, 
1.38
1085853, 2101915089, "2165/165/165 165:165:85", 135, -22.85, -7.76, 304, 306, 544, 1088.60, -0.00, 68.42, -0.34, -1.08, -0.04, 400.30, 142.38, 0.00, 
1.38
1085871, 2101915089, "2165/165/165 165:165:85", 135, -22.85, -7.76, 304, 305, 545, 1088.60, -0.00, 68.42, -0.34, -1.08, -0.04, 400.30, 142.38, 0.00, 
1.38
1085887, 2101915089, "2165/165/165 165:165:85", 135, -22.85, -7.76, 304, 301, 544, 1088.60, -0.00, 68.42, -0.34, -1.08, -0.04, 400.30, 142.38, 0.00, 
1.34
1085914, 2101915089, "2165/165/165 165:165:85", 135, -22.74, -7.36, 304, 305, 544, 1088.70, -0.00, 68.41, -0.38, -0.51, 0.10, 400.02, 0.00, 0.00, 
1.38
1085930, 2101915089, "2165/165/165 165:165:85", 135, -22.74, -7.36, 304, 305, 544, 1088.70, -0.00, 68.41, -0.38, -0.51, 0.10, 400.02, 0.00, 0.00, 
1.38
1085946, 2101915089, "2165/165/165 165:165:85", 135, -22.74, -7.36, 304, 304, 544, 1088.70, -0.00, 68.41, -0.38, -0.51, 0.10, 400.02, 0.00, 0.00, 
1.38
1085963, 2101915089, "2165/165/165 165:165:85", 135, -22.74, -7.36, 304, 305, 544, 1088.70, -0.00, 68.41, -0.38, -0.51, 0.10, 400.02, 0.00, 0.00, 
1.38
1085988, 2101915089, "2165/165/165 165:165:85", 135, -22.74, -7.36, 304, 301, 544, 1088.70, -0.00, 68.41, -0.38, -0.51, 0.10, 400.02, 0.00, 0.00, 
1.38
1086006, 2101915089, "2165/165/165 165:165:85", 135, -22.59, -7.49, 304, 305, 544, 1088.80, -0.00, 68.61, -0.51, 0.37, 0.43, 400.30, 248.13, 0.00, 
1.38
1086022, 2101915089, "2165/165/165 165:165:85", 135, -22.59, -7.49, 304, 304, 544, 1088.80, -0.00, 68.61, -0.51, 0.37, 0.43, 400.30, 248.13, 0.00, 
1.38
1086049, 2101915089, "2165/165/165 165:165:85", 135, -22.59, -7.49, 304, 305, 544, 1088.80, -0.00, 68.61, -0.51, 0.37, 0.43, 400.30, 248.13, 0.00, 
1.38
1086065, 2101915089, "2165/165/165 165:165:85", 135, -22.59, -7.49, 304, 304, 545, 1088.80, -0.00, 68.61, -0.51, 0.37, 0.43, 400.30, 248.13, 0.00, 
1.38
1086082, 2101915089, "2165/165/165 165:165:85", 135, -22.59, -7.49, 304, 301, 544, 1088.80, -0.00, 68.61, -0.51, 0.37, 0.43, 400.30, 248.13, 0.00, 
1.38
1086108, 2101915089, "2165/165/165 165:165:85", 135, -22.34, -7.68, 304, 305, 544, 1088.90, -0.00, 68.81, -0.70, -0.13, 0.19, 401.61, 2048.10, -0.00, 
1.38
1086160, 2101915089, "2165/165/165 165:165:85", 134, -22.34, -7.68, 305, 306, 544, 1088.90, -0.00, 68.81, -0.70, -0.13, 0.19, 401.61, 2048.10, -0.00, 
1.34
1086186, 2101915089, "2165/165/165 165:165:85", 134, -22.34, -7.68, 304, 304, 545, 1088.90, -0.00, 68.81, -0.70, -0.13, 0.19, 401.61, 2048.10, -0.00, 
1.34
1086203, 2101915089, "2165/165/165 165:165:85", 135, -22.07, -7.47, 304, 306, 544, 1089.00, -0.00, 68.85, -0.64, -0.66, 0.09, 400.30, 248.13, 0.00, 
1.38
1086229, 2101915089, "2165/165/165 165:165:85", 135, -22.07, -7.47, 304, 306, 544, 1089.00, -0.00, 68.85, -0.64, -0.66, 0.09, 400.30, 248.13, 0.00, 
1.38
1086246, 2101915089, "2165/165/165 165:165:85", 135, -22.07, -7.47, 304, 305, 544, 1089.00, -0.00, 68.85, -0.64, -0.66, 0.09, 400.30, 248.13, 0.00, 
1.38
1086263, 2101915089, "2165/165/165 165:165:85", 135, -22.07, -7.47, 304, 306, 545, 1089.00, -0.00, 68.85, -0.64, -0.66, 0.09, 400.30, 248.13, 0.00, 
1.38
1086288, 2101915089, "2165/165/165 165:165:85", 135, -22.07, -7.47, 304, 302, 544, 1089.00, -0.00, 68.85, -0.64, -0.66, 0.09, 400.30, 248.13, 0.00, 
1.38
1086306, 2101915089, "2165/165/165 165:165:85", 135, -21.91, -7.12, 304, 307, 544, 1089.10, -0.00, 68.90, -0.42, -0.85, 0.05, 400.31, 0.00, 0.00, 
1.38
1086322, 2101915089, "2165/165/165 165:165:85", 135, -21.91, -7.12, 304, 307, 544, 1089.10, -0.00, 68.90, -0.42, -0.85, 0.05, 400.31, 0.00, 0.00, 
1.38
1086348, 2101915089, "2165/165/165 165:165:85", 135, -21.91, -7.12, 304, 308, 544, 1089.10, -0.00, 68.90, -0.42, -0.85, 0.05, 400.31, 0.00, 0.00, 
1.38
1086364, 2101915089, "2165/165/165 165:165:85", 135, -21.91, -7.12, 304, 308, 544, 1089.10, -0.00, 68.90, -0.42, -0.85, 0.05, 400.31, 0.00, 0.00, 
1.38
1086381, 2101915089, "2165/165/165 165:165:85", 135, -21.91, -7.12, 304, 304, 544, 1089.10, -0.00, 68.90, -0.42, -0.85, 0.05, 400.31, 0.00, 0.00, 
1.38
1086407, 2101915089, "2165/165/165 165:165:85", 135, -21.88, -6.62, 304, 308, 544, 1089.20, -0.00, 68.85, -0.13, -0.99, -0.13, 400.31, 0.00, 0.00, 
1.38
1086425, 2101915089, "2165/165/165 165:165:85", 135, -21.88, -6.62, 304, 308, 544, 1089.20, -0.00, 68.85, -0.13, -0.99, -0.13, 400.31, 0.00, 0.00, 
1.38
1086441, 2101915089, "2165/165/165 165:165:85", 135, -21.88, -6.62, 304, 307, 544, 1089.20, -0.00, 68.85, -0.13, -0.99, -0.13, 400.31, 0.00, 0.00, 
1.38
1086457, 2101915089, "2165/165/165 165:165:85", 134, -21.88, -6.62, 304, 306, 544, 1089.20, -0.00, 68.85, -0.13, -0.99, -0.13, 400.31, 0.00, 0.00, 
1.38
1086483, 2101915089, "2165/165/165 165:165:85", 135, -21.88, -6.62, 304, 303, 544, 1089.20, -0.00, 68.85, -0.13, -0.99, -0.13, 400.31, 0.00, 0.00, 
1.38
1086500, 2101915089, "2165/165/165 165:165:85", 135, -21.98, -6.27, 304, 306, 544, 1089.30, -0.00, 68.74, 0.10, -0.49, -0.18, 401.66, ovf, 0.00, 
1.38
1086517, 2101915089, "2165/165/165 165:165:85", 135, -21.98, -6.27, 304, 306, 544, 1089.30, -0.00, 68.74, 0.10, -0.49, -0.18, 401.66, ovf, 0.00, 
1.34
1086541, 2101915089, "2165/165/165 165:165:85", 135, -21.98, -6.27, 304, 305, 544, 1089.30, -0.00, 68.74, 0.10, -0.49, -0.18, 401.66, ovf, 0.00, 
1.38
1086558, 2101915089, "2165/165/165 165:165:85", 135, -21.98, -6.27, 304, 304, 544, 1089.30, -0.00, 68.74, 0.10, -0.49, -0.18, 401.66, ovf, 0.00, 
1.38
1086574, 2101915089, "2165/165/165 165:165:85", 135, -21.98, -6.27, 304, 303, 544, 1089.30, -0.00, 68.74, 0.10, -0.49, -0.18, 401.66, ovf, 0.00, 
1.38
1086601, 2101915089, "2165/165/165 165:165:85", 134, -22.17, -6.32, 304, 302, 544, 1089.40, -0.00, 68.71, 0.23, 0.29, 0.07, 400.32, 0.00, -0.00, 
1.38
1086617, 2101915089, "2165/165/165 165:165:85", 135, -22.17, -6.32, 304, 302, 544, 1089.40, -0.00, 68.71, 0.23, 0.29, 0.07, 400.32, 0.00, -0.00, 
1.38
1086660, 2101915089, "2165/165/165 165:165:85", 134, -22.17, -6.32, 305, 302, 544, 1089.40, -0.00, 68.71, 0.23, 0.29, 0.07, 400.32, 0.00, -0.00, 
1.34
1086686, 2101915089, "2165/165/165 165:165:85", 135, -22.17, -6.32, 304, 302, 544, 1089.40, -0.00, 68.71, 0.23, 0.29, 0.07, 400.32, 0.00, -0.00, 
1.38
1086712, 2101915089, "2165/165/165 165:165:85", 135, -22.36, -6.64, 304, 302, 544, 1089.50, -0.00, 68.77, 0.15, 0.40, 0.09, 400.13, 0.00, 0.00, 
1.38
1086729, 2101915089, "2165/165/165 165:165:85", 135, -22.36, -6.64, 304, 302, 544, 1089.50, -0.00, 68.77, 0.15, 0.40, 0.09, 400.13, 0.00, 0.00, 
1.38
1086745, 2101915089, "2165/165/165 165:165:85", 135, -22.36, -6.64, 304, 302, 544, 1089.50, -0.00, 68.77, 0.15, 0.40, 0.09, 400.13, 0.00, 0.00, 
1.34
1086771, 2101915089, "2165/165/165 165:165:85", 135, -22.36, -6.64, 304, 303, 544, 1089.50, -0.00, 68.77, 0.15, 0.40, 0.09, 400.13, 0.00, 0.00, 
1.38
1086787, 2101915089, "2165/165/165 165:165:85", 135, -22.36, -6.64, 304, 301, 544, 1089.50, -0.00, 68.77, 0.15, 0.40, 0.09, 400.13, 0.00, 0.00, 
1.38
1086804, 2101915089, "2165/165/165 165:165:85", 135, -22.46, -6.82, 304, 303, 544, 1089.60, -0.00, 68.79, 0.01, -0.04, -0.11, 400.13, 0.00, -2048.00, 
1.38
1086830, 2101915089, "2165/165/165 165:165:85", 135, -22.46, -6.82, 304, 304, 544, 1089.60, -0.00, 68.79, 0.01, -0.04, -0.11, 400.13, 0.00, -2048.00, 
1.38
1086848, 2101915089, "2165/165/165 165:165:85", 135, -22.46, -6.82, 304, 304, 544, 1089.60, -0.00, 68.79, 0.01, -0.04, -0.11, 400.13, 0.00, -2048.00, 
1.38
1086864, 2101915089, "2165/165/165 165:165:85", 135, -22.46, -6.82, 304, 303, 544, 1089.60, -0.00, 68.79, 0.01, -0.04, -0.11, 400.13, 0.00, -2048.00, 
1.38
1086880, 2101915089, "2165/165/165 165:165:85", 135, -22.46, -6.82, 304, 301, 545, 1089.60, -0.00, 68.79, 0.01, -0.04, -0.11, 400.13, 0.00, -2048.00, 
1.38
1086907, 2101915089, "2165/165/165 165:165:85", 135, -22.48, -6.73, 304, 304, 544, 1089.70, -0.00, 68.63, -0.10, -0.10, -0.24, 400.30, 248.13, 0.00, 
1.38
1086923, 2101915089, "2165/165/165 165:165:85", 135, -22.48, -6.73, 304, 304, 544, 1089.70, -0.00, 68.63, -0.10, -0.10, -0.24, 400.30, 248.13, 0.00, 
1.38
1086941, 2101915089, "2165/165/165 165:165:85", 135, -22.48, -6.73, 304, 304, 544, 1089.70, -0.00, 68.63, -0.10, -0.10, -0.24, 400.30, 248.13, 0.00, 
1.38
1086966, 2101915089, "2165/165/165 165:165:85", 135, -22.48, -6.73, 304, 304, 544, 1089.70, -0.00, 68.63, -0.10, -0.10, -0.24, 400.30, 248.13, 0.00, 
1.38
1086983, 2101915089, "2165/165/165 165:165:85", 135, -22.48, -6.73, 304, 300, 544, 1089.70, -0.00, 68.63, -0.10, -0.10, -0.24, 400.30, 248.13, 0.00, 
1.38
1087000, 2101915089, "2165/165/165 165:165:85", 135, -22.48, -6.73, 304, 304, 544, 1089.70, -0.00, 68.63, -0.10, -0.10, -0.24, 400.30, 248.13, 0.00, 
1.34
1087027, 2101915089, "2165/165/165 165:165:85", 135, -22.41, -6.91, 304, 304, 544, 1089.80, -0.00, 68.55, -0.20, 0.30, -0.12, 400.13, 0.00, 0.00, 
1.38
1087043, 2101915089, "2165/165/165 165:165:85", 135, -22.41, -6.91, 304, 304, 544, 1089.80, -0.00, 68.55, -0.20, 0.30, -0.12, 400.13, 0.00, 0.00, 
1.34
1087059, 2101915089, "2165/165/165 165:165:85", 135, -22.41, -6.91, 304, 304, 544, 1089.80, -0.00, 68.55, -0.20, 0.30, -0.12, 400.13, 0.00, 0.00, 
1.38
1087076, 2101915089, "2165/165/165 165:165:85", 134, -22.41, -6.91, 304, 300, 545, 1089.80, -0.00, 68.55, -0.20, 0.30, -0.12, 400.13, 0.00, 0.00, 
1.38
1087102, 2101915089, "2165/165/165 165:165:85", 135, -22.35, -7.17, 304, 304, 544, 1089.90, -0.00, 68.52, -0.12, 0.42, 0.00, 400.31, 0.00, 0.00, 
1.38
