millis,stamp,datetime,Pressure,Pitch,Roll,DrawWire,Rot.Pos,LinMassPos,tp1,tp2,yaw,rolld,pitchd,yawd,north,east,up
765430, 2101915089, "2165/165/165 165:165:85", 138, -9.66, -23.47, 303, 418, 544, 767.61, 0.00, -10.55, 4.30, 10.07, 2.86, 0.00, 0.19, 0.00, 
1.47
765474, 2101915089, "2165/165/165 165:165:85", 138, -9.66, -23.47, 303, 402, 544, 767.61, 0.00, -10.55, 4.30, 10.07, 2.86, 0.00, 0.19, 0.00, 
1.51
765500, 2101915089, "2165/165/165 165:165:85", 138, -9.66, -23.47, 303, 387, 543, 767.61, 0.00, -10.55, 4.30, 10.07, 2.86, 0.00, 0.19, 0.00, 
1.51
765526, 2101915089, "2165/165/165 165:165:85", 138, -11.52, -28.72, 303, 380, 543, 767.71, 0.00, -9.91, 3.05, 6.37, 0.15, 401.61, 2048.07, -8.00, 
1.51
765542, 2101915089, "2165/165/165 165:165:85", 138, -11.52, -28.72, 303, 370, 543, 767.71, 0.00, -9.91, 3.05, 6.37, 0.15, 401.61, 2048.07, -8.00, 
1.51
765559, 2101915089, "2165/165/165 165:165:85", 135, -11.52, -28.72, 304, 362, 543, 767.71, 0.00, -9.91, 3.05, 6.37, 0.15, 401.61, 2048.07, -8.00, 
1.51
765576, 2101915089, "2165/165/165 165:165:85", 138, -11.52, -28.72, 303, 355, 543, 767.71, 0.00, -9.91, 3.05, 6.37, 0.15, 401.61, 2048.07, -8.00, 
1.51
765601, 2101915089, "2165/165/165 165:165:85", 136, -11.52, -28.72, 303, 350, 543, 767.71, 0.00, -9.91, 3.05, 6.37, 0.15, 401.61, 2048.07, -8.00, 
1.55
765619, 2101915089, "2165/165/165 165:165:85", 138, -11.96, -27.51, 303, 344, 543, 767.81, 0.00, -11.06, -1.12, -8.17, -3.68, 400.30, 149.85, 0.00, 
1.55
765635, 2101915089, "2165/165/165 165:165:85", 138, -11.96, -27.51, 303, 339, 543, 767.81, 0.00, -11.06, -1.12, -8.17, -3.68, 400.30, 149.85, 0.00, 
1.51
765661, 2101915089, "2165/165/165 165:165:85", 138, -11.96, -27.51, 303, 335, 543, 767.81, 0.00, -11.06, -1.12, -8.17, -3.68, 400.30, 149.85, 0.00, 
1.51
