millis,stamp,datetime,Pressure,Pitch,Roll,DrawWire,Rot.Pos,LinMassPos,tp1,tp2,yaw,rolld,pitchd,yawd,north,east,up
649206, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 417, 543, 651.16, 0.00, 348.65, -0.12, -0.11, 0.01, 0.00, 0.19, 0.00, 
1.51
649338, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 400, 543, 651.26, 0.19, 348.66, -0.12, -0.12, 0.02, 400.30, 0.00, ovf, 
1.51
649364, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 390, 543, 651.26, 0.19, 348.66, -0.12, -0.12, 0.02, 400.30, 0.00, ovf, 
1.51
649446, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 378, 543, 651.36, 0.00, 348.67, -0.14, -0.11, 0.02, 401.61, 2048.07, 0.00, 
1.51
649462, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 370, 543, 651.36, 0.00, 348.67, -0.14, -0.11, 0.02, 401.61, 2048.07, 0.00, 
1.51
649480, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 362, 543, 651.46, 0.00, 348.68, -0.13, -0.11, 0.01, 400.30, 248.13, 0.00, 
1.51
649505, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 356, 543, 651.46, 0.00, 348.68, -0.13, -0.11, 0.01, 400.30, 248.13, 0.00, 
1.51
649522, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 349, 543, 651.46, 0.00, 348.68, -0.13, -0.11, 0.01, 400.30, 248.13, 0.00, 
1.51
649538, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 344, 543, 651.46, 0.00, 348.68, -0.13, -0.11, 0.01, 400.30, 248.13, 0.00, 
1.51
649554, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 340, 543, 651.46, 0.00, 348.68, -0.13, -0.11, 0.01, 400.30, 248.13, 0.00, 
1.51
649581, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 335, 543, 651.56, 0.00, 348.70, -0.12, -0.12, 0.01, 400.25, 0.00, 0.00, 
1.51
649597, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 331, 543, 651.56, 0.00, 348.70, -0.12, -0.12, 0.01, 400.25, 0.00, 0.00, 
1.51
649614, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 328, 543, 651.56, 0.00, 348.70, -0.12, -0.12, 0.01, 400.25, 0.00, 0.00, 
1.51
649639, 2101915089, "2165/165/165 165:165:85", 138, -4.41, -3.93, 303, 325, 543, 651.56, 0.00, 348.70, -0.12, -0.12, 0.01, 400.25, 0.00, 0.00, 
1.51
